incident_id,subject_id,agency_id,agency_name,agency_type,incident_date,year_month,incident_type,contact_reason,incident_location,subject_race,subject_sex,subject_age_group,subject_perceived_armed,subject_weapon,subject_perceived_impaired,subject_resistance,type_of_force,subject_injury,officer_injury,officer_race,officer_sex
UOF010339,S46654,A007,Summit County Sheriff's Office,County Sheriff,2020-07-01,2020-07,Offense Against Person,Public Request for Service,Unincorporated Area,Hawaiian or Pacific Islander,Male,25 to 34,No,Not Applicable,Yes,Active Resistance,Physical Control,No,No,White,Male
UOF010340,S37417,A007,Summit County Sheriff's Office,County Sheriff,2020-07-24,2020-07,Civil Caretaking,Public Request for Service,City,Hispanic or Latino,Male,18 to 24,Yes,Blunt Object,Yes,Active Resistance,Physical Control,No,No,White,Male
UOF010341,S67295,A007,Summit County Sheriff's Office,County Sheriff,2020-07-31,2020-07,Offense Against Person,Individual Officer/Unit Initiated,City,White,Male,55 and over,No,Not Applicable,Yes,Passive Resistance,Physical Control,No,No,White,Male
UOF010342,S47324,A007,Summit County Sheriff's Office,County Sheriff,2020-07-23,2020-07,Property Offense,Public Request for Service,Interstate Highway,Hispanic or Latino,Female,25 to 34,No,Not Applicable,Yes,Passive Resistance,Physical Control,No,No,White,Male
UOF010343,S39570,A007,Summit County Sheriff's Office,County Sheriff,2020-07-25,2020-07,Property Offense,Agency Request for Service,Unincorporated Area,Black or African American,Male,25 to 34,No,Not Applicable,Yes,Passive Resistance,ECW,No,No,American Indian or Alaska Native,Male
UOF010344,S06218,A007,Summit County Sheriff's Office,County Sheriff,2020-07-25,2020-07,Property Offense,Individual Officer/Unit Initiated,City,Unknown,Female,35 to 44,No,Not Applicable,Yes,None,Physical Control,No,No,White,Male
UOF010345,S65340,A007,Summit County Sheriff's Office,County Sheriff,2020-07-01,2020-07,Property Offense,Agency Request for Service,City,White,Male,35 to 44,Yes,Firearm,Yes,Active Resistance,Chemical Agent,No,No,Unknown,Female
UOF010346,S83952,A007,Summit County Sheriff's Office,County Sheriff,2020-07-30,2020-07,Offense Against Person,Individual Officer/Unit Initiated,City,Hispanic or Latino,Male,25 to 34,Yes,Firearm,Yes,Active Resistance,Firearm Discharge,Yes,No,Black or African American,Male
UOF010347,S37365,A007,Summit County Sheriff's Office,County Sheriff,2020-07-04,2020-07,Property Offense,Agency Request for Service,City,White,Male,25 to 34,No,Not Applicable,Yes,Active Resistance,Physical Control,No,No,Hispanic or Latino,Male
UOF010348,S31099,A007,Summit County Sheriff's Office,County Sheriff,2020-07-15,2020-07,Property Offense,Public Request for Service,City,White,Male,55 and over,No,Not Applicable,Yes,None,Physical Control,No,No,Unknown,Male
UOF010349,S60231,A007,Summit County Sheriff's Office,County Sheriff,2020-07-10,2020-07,Property Offense,Agency Request for Service,City,White,Male,45 to 54,Yes,Edged Object,Yes,Threat of Deadly Force,ECW,No,No,Unknown,Male
UOF010350,S68574,A007,Summit County Sheriff's Office,County Sheriff,2020-07-09,2020-07,Property Offense,Individual Officer/Unit Initiated,City,Black or African American,Male,35 to 44,Yes,Firearm,Yes,Passive Resistance,ECW,Yes,No,White,Male
UOF010351,S46783,A007,Summit County Sheriff's Office,County Sheriff,2020-07-17,2020-07,Property Offense,Agency Request for Service,City,Unknown,Male,25 to 34,No,Not Applicable,Yes,Active Resistance,Physical Control,No,No,Asian,Male
UOF010352,S16995,A007,Summit County Sheriff's Office,County Sheriff,2020-07-03,2020-07,Warrant,Public Request for Service,City,Black or African American,Male,18 to 24,Yes,None Found,Yes,Active Resistance,Physical Control,No,No,Unknown,Male
UOF010353,S70313,A007,Summit County Sheriff's Office,County Sheriff,2020-07-20,2020-07,Vehicle Stop,Public Request for Service,City,White,Male,35 to 44,No,Not Applicable,No,Active Resistance,ECW,No,No,Unknown,Male
UOF010354,S88169,A007,Summit County Sheriff's Office,County Sheriff,2020-07-29,2020-07,Property Offense,Agency Request for Service,City,White,Male,25 to 34,No,Not Applicable,No,Active Resistance,Impact Weapon,Yes,No,Unknown,Male
UOF010355,S85737,A007,Summit County Sheriff's Office,County Sheriff,2020-07-20,2020-07,Offense Against Person,Public Request for Service,City,Black or African American,Male,35 to 44,Yes,Firearm,Yes,Assaultive,K9,Yes,No,White,Male
UOF010356,S88953,A007,Summit County Sheriff's Office,County Sheriff,2020-07-30,2020-07,Other,Agency Request for Service,Unincorporated Area,White,Male,25 to 34,Yes,Edged Object,Yes,Active Resistance,Physical Control,No,No,Hawaiian or Pacific Islander,Male
UOF010357,S19023,A007,Summit County Sheriff's Office,County Sheriff,2020-07-06,2020-07,Warrant,Agency Request for Service,Unincorporated Area,Black or African American,Male,35 to 44,No,Not Applicable,Yes,Active Resistance,Physical Control,Yes,No,Unknown,Male
UOF010358,S05726,A007,Summit County Sheriff's Office,County Sheriff,2020-07-10,2020-07,Public Order Offense,Public Request for Service,City,Hispanic or Latino,Male,25 to 34,No,Not Applicable,Yes,Threat of Deadly Force,Less Lethal Projectile,Yes,No,White,Male
UOF010359,S51669,A007,Summit County Sheriff's Office,County Sheriff,2020-07-13,2020-07,Offense Against Person,Unknown,City,Multiple Races/Ethnicities,Male,25 to 34,No,Not Applicable,Yes,Passive Resistance,Physical Control,No,No,Hispanic or Latino,Male
UOF010360,S11809,A007,Summit County Sheriff's Office,County Sheriff,2020-07-25,2020-07,Vehicle Stop,Public Request for Service,City,American Indian or Alaska Native,Male,45 to 54,Yes,Edged Object,Yes,Assaultive,K9,Yes,No,Unknown,Male
UOF010361,S53136,A007,Summit County Sheriff's Office,County Sheriff,2020-07-18,2020-07,Public Order Offense,Public Request for Service,City,White,Male,55 and over,No,Not Applicable,Yes,Active Resistance,Chemical Agent,No,No,Unknown,Male
UOF010362,S27632,A007,Summit County Sheriff's Office,County Sheriff,2020-07-19,2020-07,Offense Against Person,Planned Activities,City,White,Male,18 to 24,No,Not Applicable,Yes,Active Resistance,Physical Control,Yes,No,Unknown,Male
UOF010363,S27412,A007,Summit County Sheriff's Office,County Sheriff,2020-07-15,2020-07,Other,Planned Activities,City,Black or African American,Male,35 to 44,Yes,Edged Object,Yes,Assaultive,Firearm Discharge,Yes,No,White,Male
UOF010364,S01472,A007,Summit County Sheriff's Office,County Sheriff,2020-07-17,2020-07,Public Order Offense,Public Request for Service,City,White,Male,25 to 34,Yes,Edged Object,Yes,Assaultive,ECW,No,No,White,Male
UOF010365,S65984,A007,Summit County Sheriff's Office,County Sheriff,2020-07-18,2020-07,Offense Against Person,Public Request for Service,City,White,Male,35 to 44,No,Not Applicable,No,Passive Resistance,Physical Control,No,No,White,Male
UOF010366,S66759,A007,Summit County Sheriff's Office,County Sheriff,2020-07-27,2020-07,Offense Against Person,Individual Officer/Unit Initiated,City,White,Male,55 and over,No,Not Applicable,Yes,Assaultive,Impact Weapon,Yes,Yes,American Indian or Alaska Native,Male
UOF010367,S28262,A007,Summit County Sheriff's Office,County Sheriff,2020-07-09,2020-07,Other,Public Request for Service,City,Unknown,Male,18 to 24,No,Not Applicable,Yes,Active Resistance,Vehicle Intervention,No,No,White,Male
UOF010368,S73472,A007,Summit County Sheriff's Office,County Sheriff,2020-07-13,2020-07,Property Offense,Public Request for Service,Unincorporated Area,Hispanic or Latino,Male,25 to 34,No,Not Applicable,No,Passive Resistance,K9,No,No,White,Male
UOF010369,S43281,A007,Summit County Sheriff's Office,County Sheriff,2020-07-17,2020-07,Offense Against Person,Agency Request for Service,City,Black or African American,Male,18 to 24,Yes,None Found,No,Passive Resistance,Physical Control,No,No,Unknown,Male
UOF010370,S46298,A007,Summit County Sheriff's Office,County Sheriff,2020-07-09,2020-07,Property Offense,Public Request for Service,Interstate Highway,White,Male,18 to 24,No,Not Applicable,Yes,Active Resistance,Physical Control,No,No,White,Male
UOF010371,S49781,A007,Summit County Sheriff's Office,County Sheriff,2020-07-05,2020-07,Offense Against Person,Individual Officer/Unit Initiated,City,White,Male,25 to 34,No,Not Applicable,Yes,None,K9,Yes,Yes,Unknown,Male
UOF010372,S72688,A007,Summit County Sheriff's Office,County Sheriff,2020-07-19,2020-07,Property Offense,Public Request for Service,City,Black or African American,Male,55 and over,No,Not Applicable,No,Passive Resistance,Physical Control,Yes,No,Hispanic or Latino,Male
UOF010373,S50787,A007,Summit County Sheriff's Office,County Sheriff,2020-07-16,2020-07,Warrant,Planned Activities,City,White,Male,35 to 44,Yes,Vehicle,Yes,Passive Resistance,ECW,No,No,White,Male
UOF010374,S24316,A007,Summit County Sheriff's Office,County Sheriff,2020-07-23,2020-07,Vehicle Stop,Public Request for Service,City,Black or African American,Male,25 to 34,No,Not Applicable,Yes,Active Resistance,Physical Control,No,No,White,Male
UOF010375,S60480,A007,Summit County Sheriff's Office,County Sheriff,2020-07-26,2020-07,Offense Against Person,Planned Activities,Unincorporated Area,White,Male,35 to 44,No,Not Applicable,Yes,Active Resistance,Physical Control,No,No,Unknown,Male
UOF010376,S25068,A007,Summit County Sheriff's Office,County Sheriff,2020-07-03,2020-07,Property Offense,Public Request for Service,City,Black or African American,Male,35 to 44,No,Not Applicable,No,Active Resistance,Physical Control,No,No,White,Female
UOF010377,S71645,A007,Summit County Sheriff's Office,County Sheriff,2020-07-21,2020-07,Public Order Offense,Individual Officer/Unit Initiated,City,Hispanic or Latino,Male,18 to 24,Yes,Edged Object,Yes,Passive Resistance,Physical Control,No,No,White,Male
UOF010378,S56326,A007,Summit County Sheriff's Office,County Sheriff,2020-07-12,2020-07,Offense Against Person,Public Request for Service,City,Hispanic or Latino,Male,25 to 34,No,Not Applicable,Yes,Active Resistance,Physical Control,No,No,Asian,Male
UOF010379,S57711,A007,Summit County Sheriff's Office,County Sheriff,2020-07-07,2020-07,Property Offense,Planned Activities,Unincorporated Area,Unknown,Male,25 to 34,No,Not Applicable,Yes,Active Resistance,Physical Control,No,No,White,Male
UOF010380,S59695,A007,Summit County Sheriff's Office,County Sheriff,2020-07-07,2020-07,Property Offense,Public Request for Service,City,White,Male,35 to 44,Yes,Firearm,Yes,Active Resistance,ECW,No,No,White,Male
UOF010381,S68261,A007,Summit County Sheriff's Office,County Sheriff,2020-07-01,2020-07,Property Offense,Public Request for Service,City,Black or African American,Male,35 to 44,No,Not Applicable,Yes,Assaultive,Physical Control,No,No,Asian,Male
UOF010382,S33641,A007,Summit County Sheriff's Office,County Sheriff,2020-07-02,2020-07,Public Order Offense,Individual Officer/Unit Initiated,Unincorporated Area,White,Male,18 to 24,No,Not Applicable,Yes,Assaultive,ECW,No,No,Unknown,Male
UOF010383,S71879,A007,Summit County Sheriff's Office,County Sheriff,2020-07-12,2020-07,Warrant,Public Request for Service,City,Black or African American,Male,25 to 34,No,Not Applicable,Yes,None,Physical Control,No,No,Hawaiian or Pacific Islander,Male
UOF010384,S76783,A007,Summit County Sheriff's Office,County Sheriff,2020-07-24,2020-07,Other,Individual Officer/Unit Initiated,Unincorporated Area,White,Female,25 to 34,No,Not Applicable,No,Passive Resistance,Physical Control,No,No,Hispanic or Latino,Male
UOF010385,S02488,A007,Summit County Sheriff's Office,County Sheriff,2020-08-22,2020-08,Offense Against Person,Public Request for Service,City,Unknown,Male,25 to 34,No,Not Applicable,Yes,Passive Resistance,Physical Control,No,No,Multiple Races/Ethnicities,Male
UOF010386,S62800,A007,Summit County Sheriff's Office,County Sheriff,2020-08-11,2020-08,Offense Against Person,Individual Officer/Unit Initiated,City,White,Male,35 to 44,No,Not Applicable,Yes,Assaultive,Impact Weapon,Yes,Yes,White,Male
UOF010387,S13525,A007,Summit County Sheriff's Office,County Sheriff,2020-08-22,2020-08,Vehicle Stop,Public Request for Service,Unincorporated Area,White,Male,35 to 44,No,Not Applicable,Yes,None,Physical Control,No,No,Asian,Male
UOF010388,S32716,A007,Summit County Sheriff's Office,County Sheriff,2020-08-25,2020-08,Other,Public Request for Service,City,White,Male,18 to 24,No,Not Applicable,Yes,Active Resistance,Physical Control,Yes,Yes,Unknown,Male
UOF010389,S78623,A007,Summit County Sheriff's Office,County Sheriff,2020-08-14,2020-08,Offense Against Person,Public Request for Service,City,Unknown,Male,18 to 24,Yes,Firearm,Yes,Threat of Deadly Force,Firearm Discharge,Yes,No,White,Male
UOF010390,S70091,A007,Summit County Sheriff's Office,County Sheriff,2020-08-03,2020-08,Public Order Offense,Agency Request for Service,City,Hispanic or Latino,Female,35 to 44,Yes,None Found,No,Assaultive,Physical Control,No,No,Unknown,Male
UOF010391,S17408,A007,Summit County Sheriff's Office,County Sheriff,2020-08-21,2020-08,Offense Against Person,Agency Request for Service,City,Black or African American,Male,35 to 44,Yes,Edged Object,Yes,Assaultive,Physical Control,Yes,Yes,White,Male
UOF010392,S74408,A007,Summit County Sheriff's Office,County Sheriff,2020-08-17,2020-08,Offense Against Person,Public Request for Service,Unincorporated Area,Unknown,Male,35 to 44,No,Not Applicable,Yes,None,Physical Control,No,No,Unknown,Male
UOF010393,S28869,A007,Summit County Sheriff's Office,County Sheriff,2020-08-19,2020-08,Warrant,Agency Request for Service,City,White,Female,35 to 44,No,Not Applicable,Yes,Active Resistance,Physical Control,No,No,White,Male
UOF010394,S18398,A007,Summit County Sheriff's Office,County Sheriff,2020-08-28,2020-08,Property Offense,Public Request for Service,City,White,Female,Under 18,No,Not Applicable,Yes,Passive Resistance,Physical Control,No,No,American Indian or Alaska Native,Male
UOF010395,S11270,A007,Summit County Sheriff's Office,County Sheriff,2020-08-01,2020-08,Warrant,Public Request for Service,City,White,Female,Under 18,No,Not Applicable,No,Passive Resistance,Physical Control,No,No,Unknown,Male
UOF010396,S81611,A007,Summit County Sheriff's Office,County Sheriff,2020-08-03,2020-08,Property Offense,Individual Officer/Unit Initiated,Unincorporated Area,Unknown,Male,45 to 54,No,Not Applicable,Yes,Active Resistance,Physical Control,Yes,Yes,White,Male
UOF010397,S06476,A007,Summit County Sheriff's Office,County Sheriff,2020-08-05,2020-08,Offense Against Person,Public Request for Service,City,White,Male,18 to 24,Yes,Firearm,No,Active Resistance,Physical Control,Yes,No,Unknown,Male
UOF010398,S83861,A007,Summit County Sheriff's Office,County Sheriff,2020-08-04,2020-08,Property Offense,Public Request for Service,Unincorporated Area,Unknown,Male,35 to 44,Yes,Edged Object,Yes,Passive Resistance,Physical Control,No,No,White,Male
UOF010399,S81725,A007,Summit County Sheriff's Office,County Sheriff,2020-08-16,2020-08,Property Offense,Public Request for Service,City,White,Male,25 to 34,No,Not Applicable,Yes,Assaultive,Impact Weapon,No,No,White,Male
UOF010400,S89083,A007,Summit County Sheriff's Office,County Sheriff,2020-08-07,2020-08,Offense Against Person,Public Request for Service,Unincorporated Area,White,Male,35 to 44,No,Not Applicable,Yes,Active Resistance,Impact Weapon,No,No,White,Female
UOF010401,S67690,A007,Summit County Sheriff's Office,County Sheriff,2020-08-16,2020-08,Civil Caretaking,Public Request for Service,City,White,Male,25 to 34,Yes,None Found,Yes,Active Resistance,Physical Control,No,No,Hispanic or Latino,Male
UOF010402,S62119,A007,Summit County Sheriff's Office,County Sheriff,2020-08-12,2020-08,Vehicle Stop,Public Request for Service,City,Black or African American,Male,35 to 44,No,Not Applicable,No,Passive Resistance,Physical Control,Yes,No,Multiple Races/Ethnicities,Male
UOF010403,S82243,A007,Summit County Sheriff's Office,County Sheriff,2020-08-01,2020-08,Public Order Offense,Public Request for Service,State Highway,Hispanic or Latino,Male,Under 18,No,Not Applicable,Yes,Active Resistance,Physical Control,No,Yes,Unknown,Male
UOF010404,S54805,A007,Summit County Sheriff's Office,County Sheriff,2020-08-31,2020-08,Offense Against Person,Unknown,Unincorporated Area,White,Male,35 to 44,Yes,Projectile,Yes,Active Resistance,Physical Control,No,No,Unknown,Male
UOF010405,S39214,A007,Summit County Sheriff's Office,County Sheriff,2020-08-17,2020-08,Warrant,Individual Officer/Unit Initiated,Unincorporated Area,White,Male,18 to 24,No,Not Applicable,Yes,Active Resistance,Physical Control,No,Yes,Unknown,Male
UOF010406,S83602,A007,Summit County Sheriff's Office,County Sheriff,2020-08-03,2020-08,Offense Against Person,Agency Request for Service,City,Hispanic or Latino,Male,25 to 34,No,Not Applicable,No,Passive Resistance,Physical Control,No,No,White,Male
UOF010407,S66824,A007,Summit County Sheriff's Office,County Sheriff,2020-08-15,2020-08,Warrant,Agency Request for Service,City,Hispanic or Latino,Male,35 to 44,No,Not Applicable,Yes,Active Resistance,Physical Control,No,No,White,Male
