agency_id,year_month,incident_type,n_calls
A007,2025-12,Public Order Offense,996
A007,2025-12,Vehicle Stop,2832
A007,2025-12,Warrant,239
A007,2026-01,Civil Caretaking,2426
A007,2026-01,Offense Against Person,451
A007,2026-01,Other,2281
A007,2026-01,Pedestrian Stop,86
A007,2026-01,Property Offense,1197
A007,2026-01,Public Order Offense,896
A007,2026-01,Vehicle Stop,2503
A007,2026-01,Warrant,241
A007,2026-02,Civil Caretaking,2558
A007,2026-02,Offense Against Person,422
A007,2026-02,Other,2389
A007,2026-02,Pedestrian Stop,122
A007,2026-02,Property Offense,1136
A007,2026-02,Public Order Offense,1064
A007,2026-02,Vehicle Stop,2527
A007,2026-02,Warrant,213
A007,2026-03,Civil Caretaking,2220
A007,2026-03,Offense Against Person,523
A007,2026-03,Other,2489
A007,2026-03,Pedestrian Stop,111
A007,2026-03,Property Offense,1173
A007,2026-03,Public Order Offense,1133
A007,2026-03,Vehicle Stop,2726
A007,2026-03,Warrant,279
A007,2026-04,Civil Caretaking,2556
A007,2026-04,Offense Against Person,557
A007,2026-04,Other,2640
A007,2026-04,Pedestrian Stop,122
A007,2026-04,Property Offense,1259
A007,2026-04,Public Order Offense,1076
A007,2026-04,Vehicle Stop,2653
A007,2026-04,Warrant,263
A007,2026-05,Civil Caretaking,1420
A007,2026-05,Offense Against Person,465
A007,2026-05,Other,2161
A007,2026-05,Pedestrian Stop,99
A007,2026-05,Property Offense,957
A007,2026-05,Public Order Offense,968
A007,2026-05,Vehicle Stop,2162
A007,2026-05,Warrant,204
A007,2026-06,Civil Caretaking,1012
A007,2026-06,Offense Against Person,273
A007,2026-06,Other,1321
A007,2026-06,Pedestrian Stop,74
A007,2026-06,Property Offense,708
A007,2026-06,Public Order Offense,597
A007,2026-06,Vehicle Stop,1334
A007,2026-06,Warrant,124
A008,2019-01,Civil Caretaking,1119
A008,2019-01,Offense Against Person,200
A008,2019-01,Other,1277
A008,2019-01,Pedestrian Stop,53
A008,2019-01,Property Offense,530
A008,2019-01,Public Order Offense,425
A008,2019-01,Vehicle Stop,1355
A008,2019-01,Warrant,136
A008,2019-02,Civil Caretaking,1263
A008,2019-02,Offense Against Person,208
A008,2019-02,Other,1246
A008,2019-02,Pedestrian Stop,61
A008,2019-02,Property Offense,526
A008,2019-02,Public Order Offense,432
A008,2019-02,Vehicle Stop,1241
A008,2019-02,Warrant,133
A008,2019-03,Civil Caretaking,1131
A008,2019-03,Offense Against Person,220
A008,2019-03,Other,1204
A008,2019-03,Pedestrian Stop,52
A008,2019-03,Property Offense,564
A008,2019-03,Public Order Offense,480
A008,2019-03,Vehicle Stop,1262
A008,2019-03,Warrant,112
A008,2019-04,Civil Caretaking,1049
A008,2019-04,Offense Against Person,240
A008,2019-04,Other,1288
A008,2019-04,Pedestrian Stop,75
A008,2019-04,Property Offense,548
A008,2019-04,Public Order Offense,540
A008,2019-04,Vehicle Stop,1256
A008,2019-04,Warrant,150
A008,2019-05,Civil Caretaking,1051
A008,2019-05,Offense Against Person,290
A008,2019-05,Other,1546
A008,2019-05,Pedestrian Stop,65
A008,2019-05,Property Offense,640
A008,2019-05,Public Order Offense,601
A008,2019-05,Vehicle Stop,1446
A008,2019-05,Warrant,104
A008,2019-06,Civil Caretaking,1070
A008,2019-06,Offense Against Person,273
A008,2019-06,Other,1410
A008,2019-06,Pedestrian Stop,73
A008,2019-06,Property Offense,670
A008,2019-06,Public Order Offense,613
A008,2019-06,Vehicle Stop,1418
A008,2019-06,Warrant,141
A008,2019-07,Civil Caretaking,926
A008,2019-07,Offense Against Person,342
A008,2019-07,Other,1279
A008,2019-07,Pedestrian Stop,51
A008,2019-07,Property Offense,681
A008,2019-07,Public Order Offense,718
A008,2019-07,Vehicle Stop,1485
A008,2019-07,Warrant,119
A008,2019-08,Civil Caretaking,987
A008,2019-08,Offense Against Person,316
A008,2019-08,Other,1451
A008,2019-08,Pedestrian Stop,64
A008,2019-08,Property Offense,673
A008,2019-08,Public Order Offense,701
A008,2019-08,Vehicle Stop,1559
A008,2019-08,Warrant,140
A008,2019-09,Civil Caretaking,1132
A008,2019-09,Offense Against Person,267
A008,2019-09,Other,1606
A008,2019-09,Pedestrian Stop,68
A008,2019-09,Property Offense,735
A008,2019-09,Public Order Offense,600
A008,2019-09,Vehicle Stop,1658
A008,2019-09,Warrant,129
A008,2019-10,Civil Caretaking,1001
A008,2019-10,Offense Against Person,268
A008,2019-10,Other,1215
A008,2019-10,Pedestrian Stop,66
A008,2019-10,Property Offense,684
A008,2019-10,Public Order Offense,646
A008,2019-10,Vehicle Stop,1480
A008,2019-10,Warrant,111
A008,2019-11,Civil Caretaking,1119
A008,2019-11,Offense Against Person,218
A008,2019-11,Other,1161
A008,2019-11,Pedestrian Stop,51
A008,2019-11,Property Offense,658
A008,2019-11,Public Order Offense,476
A008,2019-11,Vehicle Stop,1454
A008,2019-11,Warrant,118
A008,2019-12,Civil Caretaking,1130
A008,2019-12,Offense Against Person,226
A008,2019-12,Other,1326
A008,2019-12,Pedestrian Stop,59
A008,2019-12,Property Offense,562
A008,2019-12,Public Order Offense,440
A008,2019-12,Vehicle Stop,1394
A008,2019-12,Warrant,112
A008,2020-01,Civil Caretaking,1223
A008,2020-01,Offense Against Person,195
A008,2020-01,Other,1158
A008,2020-01,Pedestrian Stop,55
A008,2020-01,Property Offense,529
A008,2020-01,Public Order Offense,480
A008,2020-01,Vehicle Stop,1302
A008,2020-01,Warrant,112
A008,2020-02,Civil Caretaking,1186
A008,2020-02,Offense Against Person,213
A008,2020-02,Other,1259
A008,2020-02,Pedestrian Stop,60
A008,2020-02,Property Offense,562
A008,2020-02,Public Order Offense,454
A008,2020-02,Vehicle Stop,1396
A008,2020-02,Warrant,142
A008,2020-03,Civil Caretaking,989
A008,2020-03,Offense Against Person,228
A008,2020-03,Other,1278
A008,2020-03,Pedestrian Stop,59
A008,2020-03,Property Offense,561
A008,2020-03,Public Order Offense,454
A008,2020-03,Vehicle Stop,1290
A008,2020-03,Warrant,102
A008,2020-04,Civil Caretaking,1088
A008,2020-04,Offense Against Person,233
A008,2020-04,Other,1251
A008,2020-04,Pedestrian Stop,60
A008,2020-04,Property Offense,559
A008,2020-04,Public Order Offense,559
A008,2020-04,Vehicle Stop,1434
A008,2020-04,Warrant,137
A008,2020-05,Civil Caretaking,1040
A008,2020-05,Offense Against Person,318
A008,2020-05,Other,1571
A008,2020-05,Pedestrian Stop,49
A008,2020-05,Property Offense,644
A008,2020-05,Public Order Offense,576
A008,2020-05,Vehicle Stop,1453
A008,2020-05,Warrant,121
A008,2020-06,Civil Caretaking,909
A008,2020-06,Offense Against Person,365
A008,2020-06,Other,1535
A008,2020-06,Pedestrian Stop,77
A008,2020-06,Property Offense,680
A008,2020-06,Public Order Offense,616
A008,2020-06,Vehicle Stop,1451
A008,2020-06,Warrant,142
A008,2020-07,Civil Caretaking,1045
A008,2020-07,Offense Against Person,314
A008,2020-07,Other,1621
A008,2020-07,Pedestrian Stop,71
A008,2020-07,Property Offense,658
A008,2020-07,Public Order Offense,717
A008,2020-07,Vehicle Stop,1441
A008,2020-07,Warrant,122
A008,2020-08,Civil Caretaking,1035
A008,2020-08,Offense Against Person,284
A008,2020-08,Other,1375
A008,2020-08,Pedestrian Stop,78
A008,2020-08,Property Offense,687
A008,2020-08,Public Order Offense,605
A008,2020-08,Vehicle Stop,1487
A008,2020-08,Warrant,114
A008,2020-09,Civil Caretaking,1003
A008,2020-09,Offense Against Person,325
A008,2020-09,Other,1516
A008,2020-09,Pedestrian Stop,88
A008,2020-09,Property Offense,787
A008,2020-09,Public Order Offense,595
A008,2020-09,Vehicle Stop,1695
A008,2020-09,Warrant,113
A008,2020-10,Civil Caretaking,1018
A008,2020-10,Offense Against Person,237
A008,2020-10,Other,1300
A008,2020-10,Pedestrian Stop,73
A008,2020-10,Property Offense,716
A008,2020-10,Public Order Offense,542
A008,2020-10,Vehicle Stop,1387
A008,2020-10,Warrant,99
A008,2020-11,Civil Caretaking,1269
A008,2020-11,Offense Against Person,219
A008,2020-11,Other,1336
A008,2020-11,Pedestrian Stop,62
A008,2020-11,Property Offense,660
A008,2020-11,Public Order Offense,517
A008,2020-11,Vehicle Stop,1325
A008,2020-11,Warrant,105
A008,2020-12,Civil Caretaking,1258
A008,2020-12,Offense Against Person,254
A008,2020-12,Other,1257
A008,2020-12,Pedestrian Stop,66
A008,2020-12,Property Offense,665
A008,2020-12,Public Order Offense,487
A008,2020-12,Vehicle Stop,1096
A008,2020-12,Warrant,123
A008,2021-01,Civil Caretaking,1183
A008,2021-01,Offense Against Person,220
A008,2021-01,Other,1213
A008,2021-01,Pedestrian Stop,57
A008,2021-01,Property Offense,550
A008,2021-01,Public Order Offense,426
A008,2021-01,Vehicle Stop,1214
A008,2021-01,Warrant,125
A008,2021-02,Civil Caretaking,1180
A008,2021-02,Offense Against Person,224
A008,2021-02,Other,1188
A008,2021-02,Pedestrian Stop,52
A008,2021-02,Property Offense,534
A008,2021-02,Public Order Offense,459
A008,2021-02,Vehicle Stop,1221
A008,2021-02,Warrant,133
A008,2021-03,Civil Caretaking,1116
A008,2021-03,Offense Against Person,207
A008,2021-03,Other,1296
A008,2021-03,Pedestrian Stop,62
A008,2021-03,Property Offense,553
A008,2021-03,Public Order Offense,552
A008,2021-03,Vehicle Stop,1279
A008,2021-03,Warrant,141
A008,2021-04,Civil Caretaking,1018
A008,2021-04,Offense Against Person,269
A008,2021-04,Other,1382
A008,2021-04,Pedestrian Stop,64
A008,2021-04,Property Offense,588
A008,2021-04,Public Order Offense,624
A008,2021-04,Vehicle Stop,1249
A008,2021-04,Warrant,134
A008,2021-05,Civil Caretaking,961
A008,2021-05,Offense Against Person,311
A008,2021-05,Other,1388
A008,2021-05,Pedestrian Stop,75
A008,2021-05,Property Offense,649
A008,2021-05,Public Order Offense,609
A008,2021-05,Vehicle Stop,1430
A008,2021-05,Warrant,138
A008,2021-06,Civil Caretaking,981
A008,2021-06,Offense Against Person,311
A008,2021-06,Other,1307
A008,2021-06,Pedestrian Stop,61
A008,2021-06,Property Offense,670
A008,2021-06,Public Order Offense,708
A008,2021-06,Vehicle Stop,1628
A008,2021-06,Warrant,140
A008,2021-07,Civil Caretaking,990
A008,2021-07,Offense Against Person,375
A008,2021-07,Other,1480
A008,2021-07,Pedestrian Stop,74
A008,2021-07,Property Offense,744
A008,2021-07,Public Order Offense,718
A008,2021-07,Vehicle Stop,1809
A008,2021-07,Warrant,123
A008,2021-08,Civil Caretaking,1006
A008,2021-08,Offense Against Person,306
A008,2021-08,Other,1472
A008,2021-08,Pedestrian Stop,94
A008,2021-08,Property Offense,754
A008,2021-08,Public Order Offense,697
A008,2021-08,Vehicle Stop,1677
A008,2021-08,Warrant,125
A008,2021-09,Civil Caretaking,990
A008,2021-09,Offense Against Person,284
A008,2021-09,Other,1531
A008,2021-09,Pedestrian Stop,78
A008,2021-09,Property Offense,775
A008,2021-09,Public Order Offense,576
A008,2021-09,Vehicle Stop,1497
A008,2021-09,Warrant,141
A008,2021-10,Civil Caretaking,1156
A008,2021-10,Offense Against Person,230
A008,2021-10,Other,1457
A008,2021-10,Pedestrian Stop,59
A008,2021-10,Property Offense,678
A008,2021-10,Public Order Offense,596
A008,2021-10,Vehicle Stop,1583
A008,2021-10,Warrant,110
A008,2021-11,Civil Caretaking,1082
A008,2021-11,Offense Against Person,262
A008,2021-11,Other,1331
A008,2021-11,Pedestrian Stop,56
A008,2021-11,Property Offense,732
A008,2021-11,Public Order Offense,527
A008,2021-11,Vehicle Stop,1450
A008,2021-11,Warrant,114
A008,2021-12,Civil Caretaking,1273
A008,2021-12,Offense Against Person,220
A008,2021-12,Other,1287
A008,2021-12,Pedestrian Stop,63
A008,2021-12,Property Offense,640
A008,2021-12,Public Order Offense,419
A008,2021-12,Vehicle Stop,1300
A008,2021-12,Warrant,112
A008,2022-01,Civil Caretaking,1030
A008,2022-01,Offense Against Person,217
A008,2022-01,Other,1295
A008,2022-01,Pedestrian Stop,66
A008,2022-01,Property Offense,522
A008,2022-01,Public Order Offense,440
A008,2022-01,Vehicle Stop,1354
A008,2022-01,Warrant,121
A008,2022-02,Civil Caretaking,1207
A008,2022-02,Offense Against Person,223
A008,2022-02,Other,1299
A008,2022-02,Pedestrian Stop,56
A008,2022-02,Property Offense,608
A008,2022-02,Public Order Offense,478
A008,2022-02,Vehicle Stop,1273
A008,2022-02,Warrant,146
A008,2022-03,Civil Caretaking,1157
A008,2022-03,Offense Against Person,219
A008,2022-03,Other,1486
A008,2022-03,Pedestrian Stop,67
A008,2022-03,Property Offense,621
A008,2022-03,Public Order Offense,529
A008,2022-03,Vehicle Stop,1336
A008,2022-03,Warrant,142
A008,2022-04,Civil Caretaking,1016
A008,2022-04,Offense Against Person,271
A008,2022-04,Other,1394
A008,2022-04,Pedestrian Stop,69
A008,2022-04,Property Offense,614
A008,2022-04,Public Order Offense,603
A008,2022-04,Vehicle Stop,1419
A008,2022-04,Warrant,132
A008,2022-05,Civil Caretaking,1240
A008,2022-05,Offense Against Person,344
A008,2022-05,Other,1348
A008,2022-05,Pedestrian Stop,65
A008,2022-05,Property Offense,666
A008,2022-05,Public Order Offense,592
A008,2022-05,Vehicle Stop,1470
A008,2022-05,Warrant,147
A008,2022-06,Civil Caretaking,993
A008,2022-06,Offense Against Person,298
A008,2022-06,Other,1453
A008,2022-06,Pedestrian Stop,72
A008,2022-06,Property Offense,689
A008,2022-06,Public Order Offense,649
A008,2022-06,Vehicle Stop,1752
A008,2022-06,Warrant,144
A008,2022-07,Civil Caretaking,887
A008,2022-07,Offense Against Person,325
A008,2022-07,Other,1318
A008,2022-07,Pedestrian Stop,89
A008,2022-07,Property Offense,751
A008,2022-07,Public Order Offense,721
A008,2022-07,Vehicle Stop,1599
A008,2022-07,Warrant,140
A008,2022-08,Civil Caretaking,1135
A008,2022-08,Offense Against Person,329
A008,2022-08,Other,1599
A008,2022-08,Pedestrian Stop,66
A008,2022-08,Property Offense,792
A008,2022-08,Public Order Offense,713
A008,2022-08,Vehicle Stop,1767
A008,2022-08,Warrant,130
A008,2022-09,Civil Caretaking,1103
A008,2022-09,Offense Against Person,274
A008,2022-09,Other,1408
A008,2022-09,Pedestrian Stop,69
A008,2022-09,Property Offense,729
A008,2022-09,Public Order Offense,600
A008,2022-09,Vehicle Stop,1479
A008,2022-09,Warrant,118
A008,2022-10,Civil Caretaking,1132
A008,2022-10,Offense Against Person,272
A008,2022-10,Other,1344
A008,2022-10,Pedestrian Stop,62
A008,2022-10,Property Offense,667
A008,2022-10,Public Order Offense,683
A008,2022-10,Vehicle Stop,1529
A008,2022-10,Warrant,114
A008,2022-11,Civil Caretaking,1181
A008,2022-11,Offense Against Person,245
A008,2022-11,Other,1355
A008,2022-11,Pedestrian Stop,62
A008,2022-11,Property Offense,720
A008,2022-11,Public Order Offense,576
A008,2022-11,Vehicle Stop,1630
A008,2022-11,Warrant,126
A008,2022-12,Civil Caretaking,1098
A008,2022-12,Offense Against Person,217
A008,2022-12,Other,1198
A008,2022-12,Pedestrian Stop,56
A008,2022-12,Property Offense,548
A008,2022-12,Public Order Offense,498
A008,2022-12,Vehicle Stop,1451
A008,2022-12,Warrant,141
A008,2023-01,Civil Caretaking,1294
A008,2023-01,Offense Against Person,236
A008,2023-01,Other,1319
A008,2023-01,Pedestrian Stop,61
A008,2023-01,Property Offense,613
A008,2023-01,Public Order Offense,427
A008,2023-01,Vehicle Stop,1554
A008,2023-01,Warrant,119
A008,2023-02,Civil Caretaking,1109
A008,2023-02,Offense Against Person,210
A008,2023-02,Other,1235
A008,2023-02,Pedestrian Stop,54
A008,2023-02,Property Offense,594
A008,2023-02,Public Order Offense,422
A008,2023-02,Vehicle Stop,1386
A008,2023-02,Warrant,139
A008,2023-03,Civil Caretaking,1237
A008,2023-03,Offense Against Person,271
A008,2023-03,Other,1405
A008,2023-03,Pedestrian Stop,60
A008,2023-03,Property Offense,645
A008,2023-03,Public Order Offense,499
A008,2023-03,Vehicle Stop,1430
A008,2023-03,Warrant,155
A008,2023-04,Civil Caretaking,1164
A008,2023-04,Offense Against Person,264
A008,2023-04,Other,1230
A008,2023-04,Pedestrian Stop,67
A008,2023-04,Property Offense,630
A008,2023-04,Public Order Offense,524
A008,2023-04,Vehicle Stop,1494
A008,2023-04,Warrant,129
A008,2023-05,Civil Caretaking,1038
A008,2023-05,Offense Against Person,337
A008,2023-05,Other,1431
A008,2023-05,Pedestrian Stop,67
A008,2023-05,Property Offense,704
A008,2023-05,Public Order Offense,615
A008,2023-05,Vehicle Stop,1328
A008,2023-05,Warrant,146
A008,2023-06,Civil Caretaking,896
A008,2023-06,Offense Against Person,308
A008,2023-06,Other,1452
A008,2023-06,Pedestrian Stop,74
A008,2023-06,Property Offense,684
A008,2023-06,Public Order Offense,677
A008,2023-06,Vehicle Stop,1482
A008,2023-06,Warrant,144
A008,2023-07,Civil Caretaking,1064
A008,2023-07,Offense Against Person,412
A008,2023-07,Other,1652
A008,2023-07,Pedestrian Stop,73
A008,2023-07,Property Offense,700
A008,2023-07,Public Order Offense,719
A008,2023-07,Vehicle Stop,1587
A008,2023-07,Warrant,130
A008,2023-08,Civil Caretaking,1030
A008,2023-08,Offense Against Person,376
A008,2023-08,Other,1385
A008,2023-08,Pedestrian Stop,69
A008,2023-08,Property Offense,878
A008,2023-08,Public Order Offense,788
A008,2023-08,Vehicle Stop,1616
A008,2023-08,Warrant,118
A008,2023-09,Civil Caretaking,1030
A008,2023-09,Offense Against Person,317
A008,2023-09,Other,1296
A008,2023-09,Pedestrian Stop,77
A008,2023-09,Property Offense,722
A008,2023-09,Public Order Offense,665
A008,2023-09,Vehicle Stop,1585
A008,2023-09,Warrant,123
A008,2023-10,Civil Caretaking,1234
A008,2023-10,Offense Against Person,304
A008,2023-10,Other,1340
A008,2023-10,Pedestrian Stop,64
A008,2023-10,Property Offense,831
A008,2023-10,Public Order Offense,527
A008,2023-10,Vehicle Stop,1652
A008,2023-10,Warrant,125
A008,2023-11,Civil Caretaking,1147
A008,2023-11,Offense Against Person,253
A008,2023-11,Other,1349
A008,2023-11,Pedestrian Stop,60
A008,2023-11,Property Offense,791
A008,2023-11,Public Order Offense,504
A008,2023-11,Vehicle Stop,1460
A008,2023-11,Warrant,103
A008,2023-12,Civil Caretaking,1295
A008,2023-12,Offense Against Person,196
A008,2023-12,Other,1568
A008,2023-12,Pedestrian Stop,61
A008,2023-12,Property Offense,561
A008,2023-12,Public Order Offense,485
A008,2023-12,Vehicle Stop,1473
A008,2023-12,Warrant,129
A008,2024-01,Civil Caretaking,1177
A008,2024-01,Offense Against Person,238
A008,2024-01,Other,1437
A008,2024-01,Pedestrian Stop,45
A008,2024-01,Property Offense,615
A008,2024-01,Public Order Offense,427
A008,2024-01,Vehicle Stop,1332
A008,2024-01,Warrant,144
A008,2024-02,Civil Caretaking,1277
A008,2024-02,Offense Against Person,203
A008,2024-02,Other,1318
A008,2024-02,Pedestrian Stop,60
A008,2024-02,Property Offense,565
A008,2024-02,Public Order Offense,513
A008,2024-02,Vehicle Stop,1282
A008,2024-02,Warrant,130
A008,2024-03,Civil Caretaking,1147
A008,2024-03,Offense Against Person,221
A008,2024-03,Other,1273
A008,2024-03,Pedestrian Stop,76
A008,2024-03,Property Offense,568
A008,2024-03,Public Order Offense,524
A008,2024-03,Vehicle Stop,1367
A008,2024-03,Warrant,107
A008,2024-04,Civil Caretaking,1167
A008,2024-04,Offense Against Person,290
A008,2024-04,Other,1352
A008,2024-04,Pedestrian Stop,59
A008,2024-04,Property Offense,612
A008,2024-04,Public Order Offense,701
A008,2024-04,Vehicle Stop,1559
A008,2024-04,Warrant,143
A008,2024-05,Civil Caretaking,1017
A008,2024-05,Offense Against Person,323
A008,2024-05,Other,1457
A008,2024-05,Pedestrian Stop,80
A008,2024-05,Property Offense,680
A008,2024-05,Public Order Offense,575
A008,2024-05,Vehicle Stop,1479
A008,2024-05,Warrant,104
A008,2024-06,Civil Caretaking,1070
A008,2024-06,Offense Against Person,326
A008,2024-06,Other,1597
A008,2024-06,Pedestrian Stop,73
A008,2024-06,Property Offense,713
A008,2024-06,Public Order Offense,666
A008,2024-06,Vehicle Stop,1603
A008,2024-06,Warrant,153
A008,2024-07,Civil Caretaking,1035
A008,2024-07,Offense Against Person,330
A008,2024-07,Other,1412
A008,2024-07,Pedestrian Stop,88
A008,2024-07,Property Offense,764
A008,2024-07,Public Order Offense,680
A008,2024-07,Vehicle Stop,1531
A008,2024-07,Warrant,137
A008,2024-08,Civil Caretaking,1078
A008,2024-08,Offense Against Person,305
A008,2024-08,Other,1371
A008,2024-08,Pedestrian Stop,86
A008,2024-08,Property Offense,755
A008,2024-08,Public Order Offense,626
A008,2024-08,Vehicle Stop,1667
A008,2024-08,Warrant,104
A008,2024-09,Civil Caretaking,1051
A008,2024-09,Offense Against Person,331
A008,2024-09,Other,1349
A008,2024-09,Pedestrian Stop,81
A008,2024-09,Property Offense,840
A008,2024-09,Public Order Offense,602
